campaign_id,gender,age_range,education_level,country,state,sentiment_category
1,female,18-24,elementary,Switzerland,Other,positive
1,prefer not to say,55-64,phd,United States,Other,positive
1,other,55-64,highschool,Peru,Other,negative
1,male,25-34,phd,South Korea,Other,positive
1,male,65+,bachelor,Switzerland,Other,positive
1,prefer not to say,55-64,elementary,China,Other,negative
1,male,other,bachelor,Chile,Other,negative
1,prefer not to say,65+,bachelor,Brazil,CE,neutral
1,female,35-44,bachelor,United Kingdom,Other,neutral
1,male,other,other,Other,Other,positive
1,male,55-64,other,China,Other,positive
1,male,other,phd,United States,Other,positive
1,female,45-54,master,France,Other,positive
1,prefer not to say,35-44,highschool,Mexico,Other,negative
1,other,45-54,phd,Italy,Other,positive
1,male,other,elementary,South Africa,Other,positive
1,female,55-64,master,Peru,Other,positive
1,prefer not to say,55-64,elementary,Japan,Other,neutral
1,other,25-34,master,China,Other,positive
1,prefer not to say,other,highschool,Mexico,Other,positive
1,prefer not to say,65+,elementary,Japan,Other,positive
1,prefer not to say,45-54,bachelor,South Africa,Other,positive
1,male,45-54,highschool,Spain,Other,negative
1,female,65+,other,India,Other,negative
1,female,35-44,elementary,Switzerland,Other,positive
1,other,18-24,phd,Netherlands,Other,positive
1,male,55-64,bachelor,South Africa,Other,negative
1,other,25-34,phd,South Africa,Other,positive
1,female,65+,bachelor,Colombia,Other,neutral
1,female,25-34,phd,Brazil,SP,positive
1,other,45-54,bachelor,Brazil,CE,positive
1,male,other,other,Other,Other,negative
1,female,55-64,phd,France,Other,positive
1,prefer not to say,55-64,elementary,Canada,Other,neutral
1,prefer not to say,65+,highschool,Mexico,Other,negative
1,male,25-34,bachelor,South Korea,Other,negative
1,other,55-64,master,India,Other,positive
1,male,25-34,bachelor,France,Other,positive
1,prefer not to say,other,phd,India,Other,negative
1,other,other,elementary,United States,Other,neutral
1,female,other,phd,India,Other,positive
1,female,other,elementary,Canada,Other,positive
1,prefer not to say,65+,phd,Switzerland,Other,positive
1,prefer not to say,25-34,elementary,Spain,Other,neutral
1,prefer not to say,18-24,elementary,France,Other,negative
1,other,18-24,highschool,Peru,Other,positive
1,other,other,master,Netherlands,Other,negative
1,male,other,elementary,Colombia,Other,positive
1,female,other,bachelor,Brazil,MG,positive
1,female,35-44,master,Colombia,Other,positive
1,other,65+,highschool,Brazil,MG,positive
1,male,65+,master,Peru,Other,negative
1,other,other,master,Italy,Other,positive
1,female,25-34,bachelor,Netherlands,Other,positive
1,female,35-44,highschool,Argentina,Other,positive
1,female,other,master,Other,Other,positive
1,female,25-34,bachelor,Italy,Other,positive
1,other,65+,elementary,United Kingdom,Other,neutral
1,male,35-44,phd,Spain,Other,positive
1,female,45-54,master,Argentina,Other,negative
1,other,25-34,elementary,Brazil,GO,positive
1,other,other,bachelor,Australia,Other,positive
1,male,45-54,other,Portugal,Other,negative
1,other,45-54,highschool,Argentina,Other,negative
1,female,other,phd,Other,Other,positive
1,other,18-24,bachelor,Mozambique,Other,positive
1,male,65+,master,South Korea,Other,positive
1,female,55-64,other,United States,Other,neutral
1,female,45-54,bachelor,Mozambique,Other,negative
1,other,25-34,phd,Netherlands,Other,positive
1,male,35-44,master,Italy,Other,neutral
1,female,25-34,master,Canada,Other,positive
1,prefer not to say,65+,bachelor,Angola,Other,positive
1,female,45-54,master,Switzerland,Other,positive
1,prefer not to say,35-44,bachelor,Canada,Other,negative
1,male,35-44,bachelor,Canada,Other,positive
1,female,55-64,bachelor,Canada,Other,neutral
1,prefer not to say,45-54,bachelor,Other,Other,positive
1,female,65+,master,Other,Other,negative
1,female,55-64,elementary,China,Other,negative
1,male,18-24,phd,Chile,Other,positive
1,prefer not to say,65+,bachelor,Portugal,Other,positive
1,other,35-44,other,Angola,Other,positive
1,male,45-54,highschool,Brazil,SC,neutral
1,female,25-34,phd,Brazil,DF,positive
1,prefer not to say,other,phd,Spain,Other,positive
1,prefer not to say,65+,bachelor,Mozambique,Other,negative
1,prefer not to say,18-24,phd,Japan,Other,neutral
1,other,65+,elementary,Peru,Other,positive
1,prefer not to say,other,bachelor,Chile,Other,positive
1,female,55-64,highschool,Japan,Other,negative
1,male,65+,elementary,Australia,Other,positive
1,other,55-64,elementary,South Korea,Other,positive
1,other,45-54,bachelor,United Kingdom,Other,positive
1,female,other,highschool,Italy,Other,neutral
1,male,18-24,highschool,Netherlands,Other,positive
1,female,65+,elementary,Portugal,Other,positive
1,other,45-54,bachelor,Canada,Other,positive
1,female,18-24,phd,Angola,Other,positive
1,male,18-24,elementary,Canada,Other,positive
1,male,other,elementary,Netherlands,Other,negative
1,other,other,master,Switzerland,Other,positive
1,other,45-54,highschool,Canada,Other,positive
1,other,25-34,elementary,Brazil,PR,positive
1,female,65+,elementary,Mexico,Other,positive
1,female,25-34,bachelor,Colombia,Other,positive
1,prefer not to say,25-34,phd,Angola,Other,positive
1,female,35-44,highschool,Other,Other,negative
1,male,65+,bachelor,Australia,Other,positive
1,female,other,phd,Colombia,Other,positive
1,male,25-34,highschool,Peru,Other,positive
1,prefer not to say,25-34,elementary,Australia,Other,positive
1,other,18-24,bachelor,Argentina,Other,positive
1,female,other,elementary,France,Other,negative
1,other,25-34,other,Switzerland,Other,positive
1,prefer not to say,35-44,other,Argentina,Other,negative
1,other,35-44,bachelor,Colombia,Other,positive
1,other,25-34,bachelor,Chile,Other,positive
1,other,55-64,elementary,South Africa,Other,positive
1,other,other,phd,Switzerland,Other,positive
1,male,65+,other,Argentina,Other,negative
1,male,65+,master,Japan,Other,positive
1,female,25-34,master,Portugal,Other,positive
1,male,25-34,bachelor,Germany,Other,neutral
1,prefer not to say,55-64,phd,Mexico,Other,neutral
1,other,25-34,bachelor,Italy,Other,positive
1,male,35-44,bachelor,South Africa,Other,negative
1,prefer not to say,45-54,highschool,Angola,Other,neutral
1,prefer not to say,65+,other,Brazil,RJ,positive
1,female,other,highschool,Netherlands,Other,positive
1,prefer not to say,55-64,master,Mexico,Other,positive
1,prefer not to say,65+,master,Canada,Other,positive
1,female,other,elementary,Switzerland,Other,positive
1,female,45-54,highschool,Brazil,CE,positive
1,prefer not to say,25-34,master,Brazil,CE,positive
1,male,45-54,bachelor,France,Other,positive
1,other,other,highschool,Angola,Other,positive
1,other,25-34,bachelor,Other,Other,positive
1,prefer not to say,other,highschool,Brazil,RJ,positive
1,male,35-44,phd,Mexico,Other,positive
1,prefer not to say,55-64,master,Other,Other,positive
1,other,35-44,phd,France,Other,positive
1,prefer not to say,65+,bachelor,Canada,Other,negative
1,female,45-54,elementary,Italy,Other,positive
1,male,65+,other,Other,Other,positive
1,female,25-34,master,Japan,Other,positive
1,other,18-24,elementary,Mexico,Other,positive
1,prefer not to say,35-44,highschool,Other,Other,positive
1,male,18-24,bachelor,Switzerland,Other,neutral
1,other,65+,elementary,Angola,Other,negative
1,female,25-34,bachelor,Canada,Other,positive
1,female,45-54,highschool,Mozambique,Other,positive
1,male,25-34,elementary,Colombia,Other,negative
1,prefer not to say,45-54,master,Portugal,Other,neutral
1,other,35-44,phd,Angola,Other,negative
1,other,25-34,elementary,Mexico,Other,neutral
1,prefer not to say,other,master,Brazil,SC,positive
1,male,45-54,other,Netherlands,Other,neutral
1,female,55-64,highschool,Peru,Other,neutral
1,male,45-54,other,Mozambique,Other,positive
1,male,45-54,phd,Colombia,Other,positive
1,prefer not to say,35-44,bachelor,Australia,Other,positive
1,female,65+,highschool,Other,Other,positive
1,other,other,bachelor,Italy,Other,neutral
1,prefer not to say,65+,other,Colombia,Other,positive
1,female,45-54,highschool,France,Other,negative
1,prefer not to say,65+,master,Portugal,Other,positive
1,other,55-64,elementary,Argentina,Other,positive
1,male,other,master,United States,Other,positive
1,prefer not to say,other,elementary,Netherlands,Other,positive
1,other,18-24,master,Brazil,PR,neutral
1,prefer not to say,35-44,highschool,Italy,Other,positive
1,prefer not to say,35-44,elementary,France,Other,positive
1,other,65+,other,Other,Other,positive
1,other,55-64,elementary,China,Other,neutral
1,prefer not to say,18-24,master,Japan,Other,positive
1,other,55-64,other,Colombia,Other,positive
1,male,55-64,master,France,Other,positive
1,prefer not to say,other,highschool,Spain,Other,neutral
1,prefer not to say,45-54,phd,India,Other,positive
1,female,35-44,other,China,Other,positive
1,male,65+,phd,Other,Other,positive
1,other,18-24,elementary,Argentina,Other,positive
1,other,65+,highschool,Australia,Other,negative
1,female,65+,other,South Korea,Other,positive
1,prefer not to say,65+,phd,Germany,Other,positive
1,other,other,phd,Chile,Other,positive
1,prefer not to say,55-64,highschool,Switzerland,Other,positive
1,prefer not to say,35-44,highschool,Argentina,Other,neutral
1,prefer not to say,55-64,elementary,South Korea,Other,positive
1,female,25-34,elementary,Angola,Other,positive
1,prefer not to say,35-44,elementary,Angola,Other,positive
1,female,18-24,master,France,Other,neutral
1,male,35-44,master,South Korea,Other,negative
1,female,35-44,master,Australia,Other,negative
1,female,45-54,other,Other,Other,positive
1,prefer not to say,25-34,highschool,Angola,Other,neutral
1,other,18-24,highschool,Angola,Other,positive
1,female,other,bachelor,China,Other,positive
1,other,25-34,elementary,India,Other,positive
1,other,55-64,highschool,Switzerland,Other,positive
1,prefer not to say,35-44,elementary,Japan,Other,negative
1,prefer not to say,25-34,highschool,Canada,Other,neutral
1,male,55-64,elementary,United Kingdom,Other,negative
1,female,65+,master,United States,Other,negative
1,male,45-54,other,Portugal,Other,positive
1,prefer not to say,45-54,other,United Kingdom,Other,positive
1,prefer not to say,18-24,other,Peru,Other,positive
1,prefer not to say,35-44,phd,Italy,Other,positive
1,male,18-24,phd,Germany,Other,positive
1,male,other,phd,United States,Other,positive
1,female,55-64,master,Italy,Other,positive
1,prefer not to say,45-54,elementary,Chile,Other,positive
1,prefer not to say,65+,elementary,United Kingdom,Other,positive
1,male,other,bachelor,Angola,Other,negative
1,prefer not to say,55-64,highschool,Argentina,Other,negative
1,female,45-54,elementary,Other,Other,positive
1,female,65+,bachelor,Germany,Other,positive
1,other,35-44,elementary,Spain,Other,neutral
1,other,other,bachelor,Argentina,Other,positive
1,prefer not to say,65+,phd,Canada,Other,positive
1,female,25-34,elementary,Switzerland,Other,negative
1,male,18-24,master,Australia,Other,positive
1,male,65+,elementary,Argentina,Other,neutral
1,other,other,phd,United Kingdom,Other,positive
1,other,65+,elementary,Colombia,Other,negative
1,female,45-54,elementary,Colombia,Other,neutral
1,male,65+,highschool,Switzerland,Other,neutral
1,prefer not to say,65+,phd,Switzerland,Other,positive
1,other,18-24,highschool,France,Other,positive
1,prefer not to say,55-64,bachelor,Brazil,CE,positive
1,other,45-54,other,Portugal,Other,positive
1,prefer not to say,25-34,highschool,France,Other,positive
1,male,25-34,master,Chile,Other,positive
1,other,25-34,bachelor,Angola,Other,positive
1,female,18-24,elementary,Italy,Other,neutral
1,male,45-54,highschool,France,Other,negative
1,prefer not to say,65+,other,Colombia,Other,neutral
1,prefer not to say,35-44,bachelor,Switzerland,Other,positive
1,male,45-54,bachelor,Chile,Other,neutral
1,male,35-44,other,Colombia,Other,positive
1,prefer not to say,45-54,highschool,Other,Other,positive
1,other,35-44,bachelor,France,Other,positive
1,male,18-24,bachelor,Angola,Other,positive
1,prefer not to say,25-34,bachelor,Other,Other,positive
1,male,35-44,phd,South Africa,Other,positive
1,prefer not to say,55-64,highschool,Peru,Other,neutral
1,female,other,bachelor,France,Other,positive
1,female,25-34,other,Chile,Other,positive
1,other,55-64,other,Chile,Other,negative
1,female,45-54,elementary,China,Other,positive
1,other,45-54,master,Switzerland,Other,positive
1,female,18-24,master,Portugal,Other,positive
1,other,35-44,phd,Brazil,SC,positive
1,female,25-34,master,Portugal,Other,positive
1,other,18-24,elementary,Germany,Other,neutral
1,female,55-64,elementary,China,Other,positive
1,female,other,phd,Other,Other,positive
1,female,25-34,bachelor,Italy,Other,positive
1,prefer not to say,25-34,phd,France,Other,positive
1,female,18-24,master,Peru,Other,positive
1,prefer not to say,25-34,phd,Italy,Other,positive
1,other,45-54,highschool,Mexico,Other,positive
1,female,25-34,elementary,Angola,Other,negative
1,other,45-54,master,Canada,Other,neutral
1,male,35-44,other,Australia,Other,negative
1,other,other,phd,Brazil,CE,positive
1,prefer not to say,55-64,elementary,Peru,Other,positive
1,prefer not to say,35-44,other,Angola,Other,neutral
1,other,35-44,master,Germany,Other,positive
1,other,other,other,Germany,Other,positive
1,female,other,master,Portugal,Other,negative
1,other,other,bachelor,Colombia,Other,positive
1,female,35-44,bachelor,Angola,Other,neutral
1,other,35-44,phd,Portugal,Other,positive
1,prefer not to say,45-54,phd,China,Other,positive
1,male,18-24,highschool,Australia,Other,positive
1,other,18-24,other,Mozambique,Other,positive
1,other,25-34,highschool,Mexico,Other,positive
1,male,18-24,bachelor,Netherlands,Other,positive
1,other,45-54,master,Japan,Other,positive
1,other,55-64,elementary,France,Other,positive
1,other,25-34,other,Peru,Other,neutral
1,male,other,other,Other,Other,negative
1,male,25-34,master,South Korea,Other,positive
1,prefer not to say,65+,elementary,Netherlands,Other,positive
1,prefer not to say,35-44,bachelor,South Korea,Other,positive
1,prefer not to say,65+,bachelor,Germany,Other,negative
1,other,18-24,other,Brazil,RJ,positive
1,male,55-64,master,Colombia,Other,positive
1,male,65+,master,Canada,Other,neutral
1,other,other,other,Angola,Other,negative
1,other,other,elementary,Australia,Other,neutral
1,male,18-24,master,Angola,Other,positive
1,prefer not to say,other,master,Brazil,MG,positive
1,male,25-34,master,Mexico,Other,positive
1,prefer not to say,35-44,phd,South Korea,Other,positive
1,prefer not to say,35-44,other,Italy,Other,positive
1,male,25-34,bachelor,Spain,Other,positive
1,male,55-64,other,South Africa,Other,positive
1,female,55-64,bachelor,South Korea,Other,negative
1,male,55-64,phd,Australia,Other,positive
1,other,35-44,other,Mozambique,Other,positive
1,male,other,other,Argentina,Other,positive
1,female,18-24,bachelor,Mozambique,Other,positive
1,male,other,other,Australia,Other,positive
1,female,65+,master,Mexico,Other,positive
1,prefer not to say,other,highschool,United Kingdom,Other,positive
1,other,45-54,phd,United Kingdom,Other,positive
1,prefer not to say,25-34,other,Argentina,Other,neutral
1,prefer not to say,18-24,master,United Kingdom,Other,negative
1,other,55-64,phd,South Africa,Other,neutral
1,female,other,elementary,India,Other,positive
1,female,35-44,elementary,Other,Other,negative
1,other,25-34,highschool,Germany,Other,positive
1,other,35-44,highschool,Japan,Other,negative
1,prefer not to say,18-24,other,China,Other,positive
1,prefer not to say,35-44,other,South Africa,Other,positive
